psu_hh_idcode,subjective_poverty_1,subjective_poverty_2,subjective_poverty_3,subjective_poverty_4,subjective_poverty_5,subjective_poverty_6,subjective_poverty_7,subjective_poverty_8,subjective_poverty_9,subjective_poverty_10
10_6_2,0.06692940284341203,0.10256412950731354,0.14788837443160355,0.13214383496101426,0.3364209249746479,0.1184767394655504,0.06307420816100145,0.025984943447636237,0.004918975338025067,0.001598466869795569
12_7_1,0.06269294862220066,0.10692984211036717,0.10043643717964859,0.13731364418891875,0.28780921286848987,0.1931772876582911,0.07130679152278277,0.03393768746776008,0.004737302693043071,0.0016588456884981055
13_3_2,0.026261676875717916,0.04134474598717487,0.0854905194437792,0.11203778225806375,0.2699902826415275,0.22550390827734432,0.15073200510702925,0.0733492244469783,0.013261817461222718,0.0020280375011621473
15_4_1,0.09347449306156373,0.25809578122642896,0.06772602238624958,0.12145215728339756,0.30970681569416164,0.10544972099933773,0.026309365786332545,0.014082593279705301,0.002555742165131967,0.001147308117690901
15_8_1,0.053252696447266816,0.15673151219526826,0.07453293333396871,0.129813806957062,0.3651865178642158,0.14359200513854403,0.043743830312918945,0.02550059801230628,0.006082777751673911,0.0015633219867753213
15_9_2,0.1065782160558067,0.2361221104237859,0.07331944320434268,0.12203875254917146,0.2959710445280369,0.1139336044666773,0.03019358255701709,0.017173897165751996,0.003385321544331456,0.0012840275050785407
15_11_2,0.12299035619009285,0.255367066229943,0.0841586063696067,0.12374249879905032,0.2751279402880478,0.09739148477536357,0.02469752616877778,0.012823219579492742,0.0025601868556291707,0.001141114743996085
16_7_1,0.02123056699803499,0.030464583419453847,0.0928472614975679,0.12723896042569438,0.19733927117132974,0.22555137159287658,0.20138921512741326,0.0900695721905525,0.011869352386178792,0.0019998451908979894
16_8_1,0.09007349332385949,0.08568537776542917,0.25667093566694665,0.16897521202093288,0.14097122470612475,0.13056224772683178,0.07951710732781976,0.03871510939923698,0.006909594984780567,0.001919697078038015
16_9_1,0.032586390389190284,0.051506257761419906,0.14080277127953936,0.16924188375850754,0.20790852498113338,0.18040656370402913,0.14519212987231556,0.061797413491761724,0.008598008511495238,0.001960056250607916
17_3_1,0.0265368791451515,0.02971297371808671,0.0672788398570308,0.08915402158465827,0.20531105971187183,0.17088962926854714,0.26557100125662175,0.1305129175963494,0.01299632508730325,0.00203635277437933
17_6_1,0.05664201496592525,0.07541685367896737,0.19201354494773593,0.19598562940003653,0.18853705006798419,0.1259517653102025,0.10870514963031883,0.046939241511667576,0.007851961166099073,0.001956789321062711
18_2_1,0.05604866019392193,0.0633608416385538,0.1451669387791923,0.15034017267695754,0.21375006970658195,0.17842759087675206,0.12546599261396948,0.057193131700676934,0.008245107403451944,0.0020014944099421635
18_8_1,0.05528343094996856,0.06538234943981602,0.1498907505127008,0.16491172095482334,0.20197832708657573,0.18230263215060197,0.11653556951816396,0.0536754565255203,0.00806035996658612,0.0019794028952430406
19_3_1,0.0744199416698015,0.1458591208321819,0.16994704972817015,0.1894679668968544,0.24737734369211378,0.1018259420681579,0.04669664469262156,0.0189090186819674,0.00402173161857194,0.001475240119559505
20_3_1,0.08568652568185411,0.22772244121505034,0.09953833834407057,0.19923252657719814,0.19634520583745937,0.13050390109976343,0.036684489198989284,0.019684190308339344,0.003262030467989213,0.0013403512692863162
21_1_2,0.11832847613742922,0.282756715365759,0.08337214466022197,0.13658512417926044,0.23653337132338015,0.0975603639703512,0.02574729639479444,0.014979022412369132,0.002911460691678027,0.0012260248647563148
21_2_1,0.12940165397549755,0.2683767316841638,0.07534685139508308,0.12703975105201906,0.23872335790531432,0.10953239185510419,0.03021718011439718,0.01701251743516409,0.0030817634271570076,0.001267801156099708
21_5_1,0.043398120389105184,0.102218258824209,0.06000430582002459,0.11481617983192127,0.3082301199591756,0.19926512553561396,0.09693667944522878,0.05952555757949094,0.013517913755860094,0.0020877388593705986
24_6_1,0.05404864057725274,0.07680987491583728,0.13816852540798974,0.11423421596876114,0.3673840807610664,0.1297603339483802,0.08042328289862306,0.03211433056296456,0.0054052299388397595,0.0016514850202851185
24_7_1,0.06650870395053417,0.09197881593375914,0.16719028119207327,0.14275136070109284,0.3044175862685691,0.12105641236706322,0.07155063796241065,0.02829459493531629,0.004636086726213073,0.0016155199629683261
25_7_5,0.04250786172833076,0.06868581111488206,0.13607431202309836,0.1268926926254622,0.34935030069190226,0.15847307437866567,0.08013204257298788,0.031152274222676447,0.005099457081853053,0.0016321735601412834
26_1_2,0.0395882798031585,0.06509083962352138,0.23522494345403613,0.3047983842807837,0.09912815719932667,0.13463412162559016,0.08106552629647357,0.03363323675853495,0.005286569922399065,0.001549941036175856
26_2_1,0.035381467795821415,0.05385324818355171,0.1764963650524215,0.2433814986250096,0.1342305483565306,0.17706094143815082,0.12164900634308885,0.049504100221390276,0.006685986862616456,0.001756837121418928
26_3_2,0.03231687959703119,0.05540971506979862,0.2108330115147282,0.2869223899441787,0.10284281723027681,0.1538710480623208,0.10366020430252793,0.045703875362400975,0.006748645144351702,0.0016914137723850688
26_7_1,0.030953933274503825,0.04860260632567691,0.16520332695095236,0.22086994705380572,0.15474864913462633,0.18444363738043731,0.1341198151473088,0.05216063494960947,0.007088185718761598,0.0018092640643175633
28_8_1,0.0457526468452506,0.07331207953686585,0.12521403992060967,0.10907410369747675,0.39862515156728784,0.13307014564336742,0.07799059947859269,0.030541880198954516,0.0048500837254898494,0.0015692693861048775
29_1_1,0.11063651140122527,0.13709221799675025,0.13545387609030954,0.14001497156486564,0.2426496882936235,0.1378163321006743,0.058811631198181454,0.030516721821281446,0.005312065954147878,0.001695983578940718
29_2_1,0.1242669254700712,0.15831294496356235,0.16327287324288228,0.15393312928066233,0.20863296611061613,0.11135354767852919,0.04907384468722576,0.02483163316794564,0.004722489736500449,0.0015996456620047713
30_1_1,0.0721760928089947,0.08992101791524239,0.142364275690037,0.12397680703603793,0.28213752940762454,0.14532944164204542,0.0916551372394,0.04364534832266603,0.006917142889613156,0.0018772070483387556
30_4_1,0.06074240003381846,0.086324124945366,0.11896997663754354,0.11848192791355429,0.3086574263871898,0.16065075178820626,0.09326809040524794,0.044608569688633665,0.0064784969458973355,0.0018182352545427043
31_2_1,0.052952673394871974,0.08666110301782984,0.23508161193239452,0.2727936989203021,0.13430473562416156,0.12560812298840587,0.0625093383554216,0.023968077863015694,0.0045967074185240975,0.001523930485072776
31_3_1,0.03565402727618319,0.07090872343369577,0.1708294626373257,0.25443714911710447,0.16123004586461157,0.18406793480869768,0.08268170651693138,0.033428344694235786,0.005149779825817416,0.0016128258253971966
32_3_1,0.01983140540483941,0.03868438785990269,0.15432703573922474,0.3570735437321514,0.05528002350593772,0.221681073399937,0.09780722708349851,0.04691172813633474,0.006903612280626931,0.0014999628575467774
32_7_1,0.030561577342759,0.05958198899028125,0.21829743470919047,0.4307837802262307,0.04413371152296726,0.12899323856127615,0.05745916123145861,0.024921719204950656,0.004035208270101528,0.0012321799407844422
32_9_1,0.020306538930294576,0.04253150954218385,0.15378792130516178,0.35031150195563415,0.06257455784724732,0.21018317217492954,0.10016828073239059,0.050664458622757154,0.007863768940691702,0.0016082899487092485
33_5_1,0.06764506536374765,0.11918167912174557,0.1624857055736639,0.23523890136809736,0.14908219482043672,0.14750763156881422,0.07314927214815117,0.0382598463139532,0.005713217389903269,0.00173648633148691
33_8_1,0.08995442197917339,0.11923600160059745,0.2001442822168816,0.24738521284811532,0.11941249557692526,0.11802796857513675,0.06694014979631799,0.03172106295950395,0.005512261712826646,0.0016661427345217184
36_1_1,0.06313698575978714,0.11024989578615313,0.15004027614837245,0.16267593031117547,0.3100380499473787,0.11950346365963077,0.05645733121805038,0.0220478173838464,0.004324323205250214,0.0015259265803552712
36_6_1,0.05555653004182069,0.11670100480893075,0.13716088335882531,0.17164132373529928,0.3097637200178316,0.12341616217754674,0.05636693354583338,0.023059646512355036,0.004778720319895758,0.0015550754816615654
38_7_1,0.08617542420055314,0.12455971599333192,0.09035400435067491,0.12479939650385019,0.28033889255649497,0.1743498849484715,0.0703424258922859,0.040854993811511246,0.006431495715597582,0.00179376602722859
38_8_1,0.09517887632212436,0.1422681284025715,0.10217722680406606,0.13334209887123927,0.2676254575609005,0.157393728269987,0.060293599380919126,0.034335378614435245,0.005663169070029705,0.001722336703727306
41_2_1,0.05781741279353272,0.11112780773377787,0.1346325125352572,0.162786905877262,0.30060650537618033,0.1457734524563557,0.057931370685405166,0.023666042922075903,0.004135201185527478,0.0015227884346257219
41_9_1,0.042594806625470424,0.0821765154199767,0.10957772968202775,0.1392186091539792,0.34915994662273053,0.1657991761312078,0.07159291603330108,0.03221506774505432,0.006001842469974386,0.0016633901162778388
42_9_1,0.12612078451264666,0.22487007377917645,0.09308626881433438,0.12858818065269786,0.2593148013766896,0.1090868243562356,0.03521436997698094,0.018822385682581343,0.0035306890527299485,0.001365621795927229
43_2_1,0.04049472000669181,0.061472335020919734,0.14270158689205614,0.1417344998315851,0.2938991273536759,0.15352395334404523,0.11254565795968745,0.04572899360755112,0.006126901078259527,0.00177222490552808
43_6_1,0.027522019838780644,0.04020383239246616,0.1020748556443024,0.10357826956794985,0.3257022643977936,0.16297037968466496,0.15586650923573456,0.07041471688570175,0.009739961621515096,0.0019271907310907741
44_3_1,0.023769979577748852,0.03789838987915496,0.08620742820138398,0.10161452158992526,0.3108534860898555,0.2181856099236595,0.1374477359699909,0.06772144644320588,0.014222063365550352,0.002079338959524888
45_8_1,0.06879315772750001,0.09433715585545402,0.17001076599646184,0.12458215189067019,0.350398027690658,0.10927231196853364,0.05533195727935561,0.021444295675580097,0.004323737928875135,0.0015064379869113558
46_3_1,0.06461864572742741,0.10324984723922105,0.11992350920925497,0.13318027193575419,0.2996146634822476,0.1604095234618425,0.07208499696908108,0.03850775055672915,0.00659348719775962,0.0018173042206824038
46_7_1,0.0822362224400211,0.1226134662628137,0.13188113184986094,0.12985973038089663,0.3109610872894135,0.12577514638676165,0.06300548880192786,0.026876599268724134,0.005120130092896042,0.001670997226684377
47_10_1,0.06049582527105741,0.1215491102567427,0.13358088518729222,0.17061139461454303,0.28470863218660797,0.14037608636898988,0.055675308985712615,0.026464019500115316,0.004914807672741977,0.00162392995619673
48_4_1,0.05899595378585079,0.15159913033555883,0.09795955343899516,0.1628079001364475,0.31797080405701417,0.1275256738318817,0.051407163739604335,0.02490912755374957,0.005225250000897647,0.0015994431200002266
49_1_1,0.11209481425199085,0.26523940102560944,0.09080929186935513,0.14152608146486828,0.2567748828846679,0.09025198722036346,0.025659952982191692,0.013685694706667237,0.0027689766380378333,0.0011889169562481383
49_2_1,0.07202285602444267,0.2019007749144511,0.06809184352012543,0.12900377936141866,0.3388563987625773,0.12267393449457942,0.03907493424367454,0.022024025872777863,0.004884253720844415,0.0014671990851086354
49_5_1,0.05999693337529688,0.15145192982587968,0.0729422738771413,0.12793513178248808,0.3756156345237446,0.12844856196990895,0.05133455092662225,0.025489017796555873,0.005237790246611058,0.0015481756757514985
49_10_1,0.08412946292516163,0.21206268529262423,0.07231118546512076,0.11975678693773303,0.3615245389728729,0.0971095110739819,0.03359079922963633,0.01488042871745668,0.0033474249806598787,0.001287176404752473
50_5_1,0.03982482050553279,0.05163245052644513,0.1387826933573201,0.1576948038430959,0.15209840836459929,0.16287864387958245,0.1777110012564614,0.10416740558708962,0.012981778476435678,0.0022279942034376206
51_5_1,0.02347663482817266,0.05565252434570193,0.12687043204765308,0.157034975389753,0.19628534047057505,0.1889231977522341,0.13324089827860597,0.09932698582327265,0.016925843879728307,0.0022631671843031287
52_5_1,0.04314239355734398,0.07107228697283902,0.11182570290444634,0.16708802267013556,0.2018874420630171,0.18518847064078955,0.12821885796735005,0.07786977066246384,0.011548061760016756,0.002158990801597772
53_2_1,0.029813303318512226,0.054456706390722635,0.18074452086421208,0.24441564560108506,0.1322365864373553,0.12127846370827179,0.16454344945532315,0.060929249140901226,0.009581993620715585,0.0020000814629007827
53_4_1,0.01934139359420276,0.040460302224192585,0.15698414911579076,0.2398091944587886,0.10743903970972798,0.16623883445732526,0.1616725276288816,0.09336568498145288,0.012669398028047636,0.0020194758015898095
57_9_1,0.020981648331552916,0.05476350707657447,0.2184929869200539,0.4658401527755836,0.03747582857122544,0.12235325193853347,0.05043495474793992,0.024128013021366752,0.004377402745660518,0.001152253871509038
59_3_1,0.03144028854228396,0.06990209296771956,0.10956288779824003,0.14427748983059235,0.2735919168415649,0.1721694506021596,0.10845549331635276,0.07472975233912635,0.013691850331404314,0.002178777430556189
59_4_1,0.043731171996885844,0.07131795046734755,0.12353453553086638,0.1486189302741175,0.26559630982858845,0.15914851887879497,0.11240063969255588,0.06218113323211427,0.011341762441471687,0.0021290476572576903
59_7_1,0.024835031191997085,0.06396482638241792,0.11002498898915515,0.14232515361810613,0.27610788515914125,0.17506101238087532,0.1094551197652278,0.07975411526424395,0.016244457772548394,0.002227409476287069
60_3_1,0.05050639936100112,0.09331656348706116,0.13776044951597727,0.14424743743988933,0.29463819804228203,0.14567450107092647,0.0784461022690903,0.04410847612965128,0.009325908584067276,0.001975964100053633
60_6_1,0.04348601172807914,0.09117601239990353,0.1805862880637661,0.15148973491243914,0.3109258411899888,0.1174063855083734,0.06290442103090652,0.03196766574130936,0.008203000922590879,0.0018546385026431478
62_1_1,0.02277374750835352,0.061834380585906235,0.10716048137313068,0.2016518876334125,0.1794858326156929,0.27217209018174754,0.07225984661579934,0.06354832247337654,0.017015556737769232,0.0020978542748115725
62_5_2,0.05767029282069047,0.11621503166209707,0.1643908962112941,0.24319331792061416,0.1706425991168534,0.16027965938638775,0.0512535068384337,0.028684138894358197,0.006006895152932966,0.0016636619963380098
63_4_2,0.02016863700922903,0.03545383922970313,0.055145461711297264,0.12042040346825243,0.16636292311989753,0.3957722030816082,0.08232355281337517,0.09888671693405299,0.023346480209354415,0.0021197824232299703
63_7_1,0.0364190152601812,0.04805933047193857,0.07096313760848948,0.1294212490539604,0.1951072476570965,0.3062014737369891,0.11013263783646572,0.08547587941238777,0.016030457145273,0.0021895718172182054
64_1_1,0.01495661861032979,0.04320672697302551,0.21514776696002683,0.3661060054493599,0.06693362556175238,0.14922464182911277,0.08525159137381638,0.048861013127858934,0.008723055027860081,0.0015889550868573889
64_8_1,0.018101508338557927,0.04346884996089939,0.1789716242627495,0.3461855266403723,0.08646642346034805,0.140255725826827,0.12008828300122457,0.05500178220409433,0.009689143751136619,0.0017711325537903585
65_1_1,0.03298970467110475,0.045369656153446916,0.11515183555429773,0.1385925750687848,0.17772557548303666,0.13305750268690195,0.2283129841470203,0.11371869335513028,0.012898951585719288,0.002182521294557198
65_2_5,0.02893485132149121,0.036746222843781456,0.1030374409461798,0.09173688143065128,0.1673799838766467,0.09320206455357925,0.297924291138567,0.16487965804623056,0.014046276009473887,0.0021123298333988916
66_4_1,0.03710148046937301,0.07264943769516068,0.08511812298162506,0.11825327213698889,0.35323629802425593,0.18584891943299842,0.08873521558503626,0.04722894965898367,0.009893824910054978,0.0019344791055231412
66_6_1,0.03096098274803714,0.06289143800242286,0.08573470129210596,0.11707511128084291,0.3260848898688489,0.2257505519361719,0.0828219783089162,0.054826994913004065,0.011885578221467063,0.00196777342818286
66_7_1,0.04038087968512216,0.06983281106986543,0.0844679353111632,0.11929944081650518,0.3399298739407541,0.18326738692207625,0.1008960061673504,0.050006574780447594,0.009953228557166675,0.0019658627495490293
68_1_1,0.04760408174087434,0.055986610395753984,0.12126161216299322,0.09290494551685978,0.39331128769665546,0.14268256060465964,0.09848750360921522,0.039306618090067316,0.006706732698304639,0.0017480474846162841
68_3_1,0.06506168602606768,0.07920657678987685,0.1702639258554611,0.12534746604978095,0.31911562155033535,0.12029665053804513,0.07819847839570974,0.03448671377687599,0.006270630210443836,0.0017522508074033982
68_5_1,0.041588295833060576,0.052896661402770946,0.12446610155117024,0.08925625946407921,0.42045300039889005,0.13425574984152575,0.09362226643539402,0.03553819938315878,0.006256978449558924,0.0016664872403915562
70_8_1,0.023683273687383398,0.04471288965918783,0.10720666835293251,0.14458096510270793,0.21808928962387164,0.20793076405215827,0.1461837644806335,0.08953336325516463,0.01588079957050351,0.002198222215456749
71_3_1,0.05928992822128622,0.05938755959487417,0.2526125422898025,0.26238287624925555,0.07466542360679175,0.1608634197337327,0.07849738015635493,0.042441309850104504,0.008062166362261106,0.001797393935536544
71_4_1,0.09308333866913311,0.08233208366483802,0.22261471736421162,0.17663712872238324,0.1399475451080152,0.15387444356413166,0.08291969142080886,0.03909888660643918,0.0075511733281393295,0.0019409915518995898
72_2_1,0.03904857137891087,0.058442706085585584,0.13355831173969315,0.19786247196056614,0.18643523269842138,0.2287946828875838,0.09483467033714996,0.05022138040688718,0.0088922812948647,0.0019096912103372433
72_7_1,0.05253034514942964,0.08061870397039694,0.10507205417422465,0.14436438021482523,0.2790880814345586,0.2079009970941606,0.0771946922864579,0.04359806792980812,0.007783024719101426,0.001849653027036861
73_5_1,0.02739172705014346,0.03972650316737151,0.07390597921173482,0.06655147650990313,0.5057184442080841,0.15640527828547154,0.08997651484972967,0.033668729551984154,0.005218591941558356,0.0014367552240192214
75_4_1,0.09553761760707466,0.32352911053785904,0.0690311235437561,0.14731853953126695,0.22902463947257476,0.09627752097503624,0.021360853320366736,0.014311857085473369,0.0024969855836008688,0.0011117523429913366
76_1_1,0.06968808519492802,0.1366408724804708,0.08074248710925334,0.10634175594215725,0.3877357376536109,0.1416145957220688,0.048670621925365,0.023247500202289523,0.0038953465789817463,0.0014229971908744365
76_4_1,0.07951195595363547,0.15197039885892888,0.08330884253507985,0.10841808320711341,0.37943196561730014,0.12761211987239232,0.044411686064542814,0.020219397819122825,0.0037199000259533336,0.0013956500459310517
76_7_1,0.06529875212390758,0.13583643672411064,0.09662024935659247,0.11349728980852898,0.39032244068370725,0.12571048834710405,0.04682274743360403,0.020840721008604807,0.0036471316179169442,0.0014037428959234129
77_1_1,0.06549875041590247,0.15911876504702974,0.1297475694312208,0.14290817914562176,0.3479371826604931,0.09863841974727423,0.03598132579124659,0.015490304695179922,0.0033530755989517663,0.0013264274670797258
78_1_1,0.0881319056357729,0.19673837228765662,0.07062039573410346,0.1093753672346444,0.34571386827904466,0.12205781447877379,0.04148238372611813,0.021158390642352507,0.003366603334628452,0.0013548986469051289
78_8_1,0.024906515166191124,0.055638750280580185,0.04949782828510683,0.08357178398126659,0.3446442057919286,0.22780150165398713,0.11887948741116187,0.0793024763672383,0.013793742898647357,0.001963708163892124
80_4_1,0.07617213314120415,0.07306405613331157,0.09766536600658346,0.08576054690162614,0.31535532795404947,0.1912761904878561,0.1016177485746376,0.05026619187104181,0.006944782910032819,0.001877656019656755
80_7_1,0.09598671023022873,0.09012290510503351,0.13330567429770435,0.10494672165212125,0.2855811506670296,0.15898821749644043,0.08359442348676223,0.03945893175016187,0.006175953430529183,0.0018393118839887944
81_6_1,0.031088152243352797,0.050824936506833965,0.13069897956687135,0.10168111951227779,0.4550107429284092,0.13826098593120784,0.06510606683661264,0.02191166314015798,0.0040398556970316,0.0013774976372449355
81_7_1,0.02241770603647053,0.034708125734794544,0.08024917161006531,0.07463223164374978,0.49456979866961753,0.16281881613772192,0.09410944094616308,0.030196763623729573,0.004894446387574114,0.0014034992101135662
83_4_1,0.03467811793890325,0.049121164994794964,0.13872335076828057,0.18140173937817924,0.21423659435177128,0.21671535347596776,0.11268067598977172,0.04402865215434521,0.006636112593183347,0.0017782383548025024
83_8_1,0.023768414711258942,0.03242615802171348,0.09833180951901592,0.1273654311577555,0.2574181329995355,0.25401263200917995,0.14440236147375923,0.05325150774681853,0.007281078810856219,0.0017424735501066393
84_3_1,0.026812126601410666,0.03542158963572553,0.07172990133799394,0.10778694859692227,0.22475564714058902,0.206170835864296,0.20811628762752468,0.10566807893866081,0.011529100108237638,0.0020094841486394737
84_4_1,0.031146540034409947,0.03396597970944337,0.0599541412785152,0.07802618855818638,0.2666584922366893,0.21440246176890435,0.20831272283721702,0.09610858285798346,0.009537911506080427,0.0018869792125705295
84_8_1,0.04991291229896713,0.059003537466195584,0.09844979137869433,0.12671852675709544,0.238813602878834,0.19179662725099914,0.1539639588342222,0.0709947296390302,0.008365250855881242,0.0019810626400807055
85_2_1,0.05125049729491522,0.07111441385556484,0.117506133843755,0.12879113720901003,0.2929331133604812,0.17155719848788448,0.1072926031998355,0.0502072758133725,0.007455989637179852,0.0018916372980013283
85_4_1,0.06747580068016647,0.08351073178070359,0.148491156474582,0.1455471424927095,0.25205469171104317,0.15623400327849532,0.09472884628693519,0.04317050366199167,0.006911377553016311,0.0018757460803566879
87_1_1,0.038312652973454785,0.05579569407614955,0.11687988495733558,0.10369210340844989,0.42287831614270016,0.1508666087884015,0.07667872190325462,0.028053255814576048,0.005296371017701787,0.0015463909179761924
88_3_1,0.04473888152639525,0.06782845162236727,0.1389766841825728,0.21294901040072692,0.1599927321634786,0.2052727119332176,0.11230684194380278,0.0494334609878611,0.00666594447680957,0.0018352807627680218
88_4_1,0.028232264510520463,0.04638937262169445,0.11403115444225316,0.1975673334479868,0.162055847633035,0.2254583368388761,0.14713851004638215,0.0679013668945745,0.009276973890430472,0.0019488396742467857
89_6_1,0.07125231905142733,0.09841199566796724,0.16377570648076975,0.21832589534307334,0.1621122076019765,0.15869210788347973,0.08319376120898998,0.036323263597903006,0.0061250698304379705,0.0017876733339751323
90_2_1,0.0578413889489841,0.07464157327473946,0.11668673155922366,0.13990107202119617,0.2325557705909257,0.17246554023914262,0.1314412479310301,0.06478372510319334,0.007722857992672088,0.0019600923388926952
90_5_1,0.05699363671042509,0.08913481180705082,0.1596530607844661,0.18367815532024556,0.20411506224040366,0.15403371305561844,0.09753928062144783,0.04677580931901162,0.00625822662180318,0.0018182435195277281
90_6_1,0.04923527689916082,0.05681374741423525,0.10569653520813847,0.11094056274643925,0.28170766039999073,0.1717177196768988,0.1522186525749602,0.06179251449975583,0.007938818460200935,0.0019385121202195764
91_3_1,0.07903673163669456,0.07828777192789937,0.13888361805891278,0.12505963657484928,0.24489395104364955,0.17089884157739682,0.10410204721469833,0.049362241825896123,0.0075068837958437535,0.001968276344159351
91_4_1,0.06216258167881182,0.06651984259926358,0.11844205541431341,0.11533855852443677,0.25501944771710416,0.1957156750869293,0.11729625817220568,0.05885717833455057,0.008633223209154417,0.0020151792632303843
92_1_1,0.0570519450215747,0.08484085651788298,0.17038223539744954,0.26469723268956546,0.12756413122072355,0.17948066441178223,0.0746959006056355,0.03405539339408863,0.005574698905972507,0.0016569418353248634
92_5_1,0.03945189715829426,0.06520814591153862,0.1253700802039748,0.2123846971070906,0.16918118378554878,0.22919144143199374,0.10221903082963536,0.04767101118465936,0.007473917341018261,0.0018485950462460848
93_6_1,0.04669774608725811,0.0685921498377378,0.18033878805559644,0.16879199276679374,0.2357096282793008,0.15034653755523103,0.10072059415251822,0.04071852277784112,0.006275902312012617,0.0018081381757102102
95_2_1,0.06961466389002276,0.0936994426848916,0.14566770989489325,0.16647146116685857,0.23780430481009637,0.1571422190185966,0.08208871174457369,0.03917941583042274,0.006503246927307501,0.001828824032336676
96_1_1,0.04294716678662003,0.06112077328279285,0.1433726725620339,0.0932730039209416,0.4633189894636803,0.10858325111623222,0.0607561599370895,0.020952560754531502,0.004270775503827205,0.0014046466722507618
96_10_1,0.030246056024835998,0.040816918029826094,0.08439492418341558,0.061468810316924985,0.547411226642303,0.13131272275525788,0.07379374329687935,0.024928204809333818,0.004309938017990001,0.0013174559232330017
97_1_1,0.06454780594779361,0.06289481645613168,0.19924115394835515,0.11674855366050313,0.19355307535071187,0.16962512855433248,0.10057809019299119,0.07262402448652314,0.017759619703195884,0.00242773169946206
97_2_1,0.07981565375286538,0.06315126524610527,0.20241686016864832,0.10766413932386204,0.19954173023265284,0.16705366323575374,0.09637670410919946,0.06610184027519714,0.015521036158884805,0.002357107496831094
97_3_1,0.17368098544067706,0.0874044292934368,0.3509538580378413,0.11152292886069255,0.11585008634186676,0.0796955451750611,0.04794262068997715,0.026465335972735142,0.004947709402110358,0.001536500785601845
97_7_1,0.19712250656844305,0.08183727222508691,0.3248725698151906,0.10420588310513182,0.1176847989239261,0.08425105034167785,0.05409986642137473,0.028732109615286088,0.005568176234167906,0.0016257667497151997
97_8_1,0.2171412090258715,0.07604655792694917,0.35156134992626964,0.09485007340474054,0.111903622421286,0.07077763167068622,0.04797687694628777,0.02321043469765136,0.005001321578448289,0.0015309224018097622
99_1_1,0.04060102790194969,0.05146621651491345,0.16124467301154133,0.2148945559881185,0.12799565443516944,0.17106563610088932,0.1522372719574218,0.07031874865432466,0.00826925664359032,0.0019069587920815115
100_2_1,0.038159312888304764,0.07464991397923407,0.1760359924502995,0.2074029948356842,0.2300153592220193,0.15957404401805406,0.07544043399540427,0.031544697586054854,0.005539468281130254,0.0016377827438146468
100_7_1,0.04707440865325467,0.07851581832589073,0.15493253037407628,0.1852261678523398,0.24842622204191817,0.16668888930269246,0.07825760917359074,0.03340055525040994,0.005784143747655613,0.0016936552781717947
101_5_1,0.03222479648844451,0.04925650093042761,0.19581944936048074,0.3512271454380121,0.057441679199517336,0.1744178586570777,0.08963690479768786,0.042337133767875644,0.006121777461677508,0.0015167538987991408
102_7_1,0.052649646699220676,0.11362446573628994,0.18716354421761155,0.2905478819490377,0.12566869227010483,0.13926995661293232,0.05680064350955909,0.027606237707357567,0.005094956113753786,0.0015739751841325619
102_8_1,0.04522078047907537,0.11193238005067371,0.20580373728475604,0.33895579087233,0.09880127159989131,0.1252631398998536,0.04416955700529087,0.02395257965083275,0.004487860115437125,0.0014129030418590738
